token_text,start_capital,all_capital,capital_ratio,length,vowel_ratio,number_of_vowels,numeric_charecter,numeric_ratio,number_of_nonAlphanumeric,nonAlphanumericRatio,previous_word_text,prev_start_capital,prev_all_capital,prev_capital_ratio,prev_length,prev_vowel_ratio,prev_number_of_vowels,prev_numeric_charecter,prev_numeric_ratio,prev_number_of_nonAlphanumeric,prev_nonAlphanumericRatio,next_word_text,next_start_capital,next_all_capital,next_capital_ratio,next_length,next_vowel_ratio,next_number_of_vowels,next_numeric_charecter,next_numeric_ratio,next_number_of_nonAlphanumeric,next_nonAlphanumericRatio,class
emekli,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Erdoðan,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,büyükelçi,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,6
büyükelçi,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,emekli,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,eski,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,6
eski,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,büyükelçi,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,Cumhurbaþkaný,1,0,0.07692307692307693,13,1.6,5.0,0.0,0.0,0.0,0.0,11
Cumhurbaþkaný,1,0,0.07692307692307693,13,1.6,5.0,0.0,0.0,0.0,0.0,eski,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,taziye,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,6
taziye,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Cumhurbaþkaný,1,0,0.07692307692307693,13,1.6,5.0,0.0,0.0,0.0,0.0,eþine,0,0,0.0,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,11
eþine,0,0,0.0,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,taziye,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,fyAXdJMCya,0,0,0.5,10,4.0,2.0,0.0,0.0,0.0,0.0,11
fyAXdJMCya,0,0,0.5,10,4.0,2.0,0.0,0.0,0.0,0.0,eþine,0,0,0.0,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,nýn,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,11
nýn,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,fyAXdJMCya,0,0,0.5,10,4.0,2.0,0.0,0.0,0.0,0.0,telefonu,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,11
telefonu,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,nýn,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,MHP,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,11
MHP,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,telefonu,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,1aYLUNywun,0,0,0.4,10,2.0,3.0,1.0,0.1,0.0,0.0,6
1aYLUNywun,0,0,0.4,10,2.0,3.0,1.0,0.1,0.0,0.0,MHP,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,Milletvekili,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0,11
Milletvekili,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0,1aYLUNywun,0,0,0.4,10,2.0,3.0,1.0,0.1,0.0,0.0,,0,0,0.13875151636798946,6,1.5318055104253754,2.2437731743806295,0.3499057379027557,0.09911247923571435,0.000911760792290203,0.00010373931385226176,6
nun,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,,0,0,0.13571626217305288,5,1.464644023063519,2.2358607078246155,0.3417232916686491,0.10438796851343118,0.001052103730506925,0.000121225007155144,açýlýyor,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,11
açýlýyor,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,nun,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,yerel,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,11
yerel,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,açýlýyor,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,ZeytinDalýHarekatý,1,0,0.16666666666666666,18,1.25,8.0,0.0,0.0,0.0,0.0,11
ZeytinDalýHarekatý,1,0,0.16666666666666666,18,1.25,8.0,0.0,0.0,0.0,0.0,yerel,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,UmL5VBVQRN,1,0,0.8,10,8.0,1.0,1.0,0.1,0.0,0.0,9
UmL5VBVQRN,1,0,0.8,10,8.0,1.0,1.0,0.1,0.0,0.0,ZeytinDalýHarekatý,1,0,0.16666666666666666,18,1.25,8.0,0.0,0.0,0.0,0.0,hayat,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,11
hayat,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,UmL5VBVQRN,1,0,0.8,10,8.0,1.0,1.0,0.1,0.0,0.0,iþgalindeki,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,11
iþgalindeki,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,hayat,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,bölgeleri,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,11
bölgeleri,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,iþgalindeki,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,meclisler,0,0,0.0,9,2.0,3.0,0.0,0.0,0.0,0.0,11
meclisler,0,0,0.0,9,2.0,3.0,0.0,0.0,0.0,0.0,bölgeleri,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,ile,0,0,0.0,3,0.5,2.0,0.0,0.0,0.0,0.0,11
ile,0,0,0.0,3,0.5,2.0,0.0,0.0,0.0,0.0,meclisler,0,0,0.0,9,2.0,3.0,0.0,0.0,0.0,0.0,ÖSO,1,1,1.0,3,0.5,2.0,0.0,0.0,0.0,0.0,11
ÖSO,1,1,1.0,3,0.5,2.0,0.0,0.0,0.0,0.0,ile,0,0,0.0,3,0.5,2.0,0.0,0.0,0.0,0.0,Afrin,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,7
Afrin,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,ÖSO,1,1,1.0,3,0.5,2.0,0.0,0.0,0.0,0.0,de,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,8
de,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,Afrin,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,teröristlerin,0,0,0.0,13,1.6,5.0,0.0,0.0,0.0,0.0,11
teröristlerin,0,0,0.0,13,1.6,5.0,0.0,0.0,0.0,0.0,de,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,TSK,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,11
TSK,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,teröristlerin,0,0,0.0,13,1.6,5.0,0.0,0.0,0.0,0.0,WvCAEI3lTn,1,0,0.6,10,2.0,3.0,1.0,0.1,0.0,0.0,7
WvCAEI3lTn,1,0,0.6,10,2.0,3.0,1.0,0.1,0.0,0.0,TSK,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,yeniden,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
yeniden,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,WvCAEI3lTn,1,0,0.6,10,2.0,3.0,1.0,0.1,0.0,0.0,Teröristlerin,1,0,0.07692307692307693,13,1.6,5.0,0.0,0.0,0.0,0.0,11
Teröristlerin,1,0,0.07692307692307693,13,1.6,5.0,0.0,0.0,0.0,0.0,yeniden,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,kapattýðý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,11
kapattýðý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,Teröristlerin,1,0,0.07692307692307693,13,1.6,5.0,0.0,0.0,0.0,0.0,buluyor,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
buluyor,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,kapattýðý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,özgürleþtirmesiyle,0,0,0.0,18,1.5714285714285714,7.0,0.0,0.0,0.0,0.0,11
özgürleþtirmesiyle,0,0,0.0,18,1.5714285714285714,7.0,0.0,0.0,0.0,0.0,buluyor,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.13876101859483292,6,1.5319104142406352,2.24392683642517,0.34992970076660335,0.0991192668318817,0.0009118232331060017,0.00010373931385226178,11
dan,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,,0,0,0.13572555653424814,5,1.4647443274069696,2.2360138279936215,0.3417466941677362,0.10439511739498941,0.0010521757825361336,0.000121225007155144,PYD,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,11
PYD,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,dan,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,ZeytinDalýHarekatý,1,0,0.16666666666666666,18,1.25,8.0,0.0,0.0,0.0,0.0,7
ZeytinDalýHarekatý,1,0,0.16666666666666666,18,1.25,8.0,0.0,0.0,0.0,0.0,PYD,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,kapsamýnda,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,9
kapsamýnda,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,ZeytinDalýHarekatý,1,0,0.16666666666666666,18,1.25,8.0,0.0,0.0,0.0,0.0,ulaþtýrdý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,11
ulaþtýrdý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,kapsamýnda,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,PKK,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,11
PKK,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,ulaþtýrdý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,gýda,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,7
gýda,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,PKK,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,Afrin,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,11
Afrin,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,gýda,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,terör,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,8
terör,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,Afrin,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,örgütü,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,11
örgütü,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,terör,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,ÝHH,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,11
ÝHH,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,örgütü,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,yardýmý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,7
yardýmý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,ÝHH,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,temizlenen,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,11
temizlenen,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,yardýmý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,iyo9tz1EjU,0,0,0.2,10,1.0,4.0,2.0,0.2,0.0,0.0,11
iyo9tz1EjU,0,0,0.2,10,1.0,4.0,2.0,0.2,0.0,0.0,temizlenen,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,zEivtT7Pux,0,0,0.3,10,2.0,3.0,1.0,0.1,0.0,0.0,11
zEivtT7Pux,0,0,0.3,10,2.0,3.0,1.0,0.1,0.0,0.0,iyo9tz1EjU,0,0,0.2,10,1.0,4.0,2.0,0.2,0.0,0.0,,0,0,0.13877052147242466,6,1.5320153252401039,2.2440805089930667,0.34995366527151817,0.09912605489288923,0.0009118856781979826,0.00010373931385226177,11
dan,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,,0,0,0.13573485153195627,5,1.4648446386196396,2.236166958648874,0.3417700982695146,0.10440226676613003,0.001052247839499737,0.000121225007155144,keyfini,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
keyfini,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,dan,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,minikler,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,11
minikler,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,keyfini,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,PKK,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,11
PKK,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,minikler,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,MKFYBwXHcn,1,0,0.7,10,10.0,0.0,0.0,0.0,0.0,0.0,7
MKFYBwXHcn,1,0,0.7,10,10.0,0.0,0.0,0.0,0.0,0.0,PKK,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,YPG,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,11
YPG,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,MKFYBwXHcn,1,0,0.7,10,10.0,0.0,0.0,0.0,0.0,0.0,8yigsgIpXc,0,0,0.2,10,3.5,2.0,1.0,0.1,0.0,0.0,7
8yigsgIpXc,0,0,0.2,10,3.5,2.0,1.0,0.1,0.0,0.0,YPG,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,Afrin,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,11
Afrin,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,8yigsgIpXc,0,0,0.2,10,3.5,2.0,1.0,0.1,0.0,0.0,Terör,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,8
Terör,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Afrin,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,örgütü,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,11
örgütü,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Terör,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,özgürlüðün,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,11
özgürlüðün,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,örgütü,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,temizlenen,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,11
temizlenen,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,özgürlüðün,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,yaþýyor,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
yaþýyor,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,temizlenen,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,bölgesinde,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,11
bölgesinde,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,yaþýyor,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.1387800250008093,6,1.5321202434242733,2.24423419208504,0.3499776314176126,0.09913284341876875,0.0009119481275664388,0.00010373931385226178,8
dýþýna,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,,0,0,0.13574414716622088,5,1.4649449567019994,2.2363200997910906,0.341793503974094,0.1044094166268865,0.0010523199013980728,0.000121225007155144,firarileri,0,0,0.0,10,1.0,5.0,0.0,0.0,0.0,0.0,11
firarileri,0,0,0.0,10,1.0,5.0,0.0,0.0,0.0,0.0,dýþýna,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Terör,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,11
Terör,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,firarileri,0,0,0.0,10,1.0,5.0,0.0,0.0,0.0,0.0,nün,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,7
nün,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Terör,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,kaçan,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,11
kaçan,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,nün,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,yurt,0,0,0.0,4,3.0,1.0,0.0,0.0,0.0,0.0,11
yurt,0,0,0.0,4,3.0,1.0,0.0,0.0,0.0,0.0,kaçan,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,Örgütü,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,11
Örgütü,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,yurt,0,0,0.0,4,3.0,1.0,0.0,0.0,0.0,0.0,MtfKjQHdh8,1,0,0.4,10,9.0,0.0,1.0,0.1,0.0,0.0,7
MtfKjQHdh8,1,0,0.4,10,9.0,0.0,1.0,0.1,0.0,0.0,Örgütü,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Fetullahçý,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,11
Fetullahçý,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,MtfKjQHdh8,1,0,0.4,10,9.0,0.0,1.0,0.1,0.0,0.0,nkrq3Yb8RS,0,0,0.3,10,8.0,0.0,2.0,0.2,0.0,0.0,7
nkrq3Yb8RS,0,0,0.3,10,8.0,0.0,2.0,0.2,0.0,0.0,Fetullahçý,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,,0,0,0.13878952918003137,6,1.5322251687936352,2.2443878857018102,0.3500015992049992,0.0991396324095521,0.0009120105812116632,0.00010373931385226178,11
þüpheli,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.1357534434370856,5,1.4650452816545196,2.23647325142099,0.3418169112815844,0.10441656697729239,0.0010523919682314791,0.000121225007155144,ZCw2Kz98Aa,1,0,0.4,10,2.5,2.0,3.0,0.3,0.0,0.0,11
ZCw2Kz98Aa,1,0,0.4,10,2.5,2.0,3.0,0.3,0.0,0.0,þüpheli,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Komiserlik,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,11
Komiserlik,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,ZCw2Kz98Aa,1,0,0.4,10,2.5,2.0,3.0,0.3,0.0,0.0,0jGn07wxfv,0,0,0.1,10,7.0,0.0,3.0,0.3,0.0,0.0,6
0jGn07wxfv,0,0,0.1,10,7.0,0.0,3.0,0.3,0.0,0.0,Komiserlik,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,öðretmen,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,11
öðretmen,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,0jGn07wxfv,0,0,0.1,10,7.0,0.0,3.0,0.3,0.0,0.0,gözaltý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,6
gözaltý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,öðretmen,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,polis,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,11
polis,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,gözaltý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,alýndý,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,6
alýndý,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,polis,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,14,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,11
14,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,alýndý,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,kararý,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,11
kararý,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,14,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,sorularýný,0,0,0.0,10,1.0,5.0,0.0,0.0,0.0,0.0,11
sorularýný,0,0,0.0,10,1.0,5.0,0.0,0.0,0.0,0.0,kararý,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,hakkýnda,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,11
hakkýnda,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,sorularýný,0,0,0.0,10,1.0,5.0,0.0,0.0,0.0,0.0,sýzdýran,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,11
sýzdýran,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,hakkýnda,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,,0,0,0.1387990340101355,6,1.532330101348682,2.2445415898440992,0.3500255686337901,0.09914642186527117,0.0009120730391339486,0.00010373931385226177,11
56YBjiPEop,0,0,0.4,10,1.6666666666666667,3.0,2.0,0.2,0.0,0.0,,0,0,0.13576274034459396,5,1.465145613477671,2.23662641353929,0.34184032019209537,0.10442371781738125,0.0010524640400002938,0.00012122500715514397,hassasiyeti,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,11
hassasiyeti,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,56YBjiPEop,0,0,0.4,10,1.6666666666666667,3.0,2.0,0.2,0.0,0.0,binalarda,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,11
binalarda,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,hassasiyeti,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,gösterdi,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,11
gösterdi,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,binalarda,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,Sivillerin,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,11
Sivillerin,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,gösterdi,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,dahi,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,11
dahi,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,Sivillerin,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,kullandýðý,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,11
kullandýðý,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,dahi,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,tek,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,11
tek,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,kullandýðý,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,Silahlý,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
Silahlý,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,tek,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Afrin,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,7
Afrin,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Silahlý,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,deki,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,8
deki,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,Afrin,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,11
Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,deki,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,Kuvvetlerinin,1,0,0.07692307692307693,13,1.6,5.0,0.0,0.0,0.0,0.0,7
Kuvvetlerinin,1,0,0.07692307692307693,13,1.6,5.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,kLwAX2Rs19,0,0,0.4,10,6.0,1.0,3.0,0.3,0.0,0.0,7
kLwAX2Rs19,0,0,0.4,10,6.0,1.0,3.0,0.3,0.0,0.0,Kuvvetlerinin,1,0,0.07692307692307693,13,1.6,5.0,0.0,0.0,0.0,0.0,izi,0,0,0.0,3,0.5,2.0,0.0,0.0,0.0,0.0,11
izi,0,0,0.0,3,0.5,2.0,0.0,0.0,0.0,0.0,kLwAX2Rs19,0,0,0.4,10,6.0,1.0,3.0,0.3,0.0,0.0,yok,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,11
yok,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,izi,0,0,0.0,3,0.5,2.0,0.0,0.0,0.0,0.0,kendini,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
kendini,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,yok,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,kurþun,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,11
kurþun,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,kendini,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,sivil,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,11
sivil,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,kurþun,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,,0,0,0.13880853949116617,6,1.532435041089906,2.244695304512627,0.35004953970409786,0.09915321178595773,0.0009121355013335879,0.00010373931385226178,11
kutladý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.13577203788878958,5,1.4652459521719237,2.2367795861467097,0.3418637307057368,0.10443086914718658,0.0010525361167048547,0.00012122500715514397,Baþkaný,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
